pl_name,hostname,default_flag,koi_disposition,disp_refname,sy_snum,sy_pnum,soltype,pl_controv_flag,pl_refname,koi_period,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,koi_prad,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,koi_insol,pl_insolerr1,pl_insolerr2,pl_insollim,koi_teq,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,koi_depth,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,koi_duration,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_refname,st_spectype,koi_steff,st_tefferr1,st_tefferr2,st_tefflim,koi_srad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,koi_slogg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,koi_model_snr,Target
EPIC 211546613.01,EPIC 211546613,0,CANDIDATE,Yu et al. 2018,1.0,0.0,TESS Project Candidate,0.0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.007452828870001,8.659856e-05,-8.659856e-05,0.0,,,,,7.16393472,1.4872266,-1.4872266,0.0,,,,,50.63240000000002,,,0.0,680.34,,,0.0,0.0,20674.1145,0.2012913,-0.2012913,0.0,0.9340475000000001,0.250137,-0.250137,0.0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,,3449.0,157.0,-157.0,0.0,0.49044199999999993,0.017253,-0.017253,0.0,,,,,,,,,,4.74578,0.010722,-0.010722,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h04m48.01s,136.2000475,+13d47m43.60s,13.7954456,272.64,7.15,-6.801,17.53,0.2,-0.2,12.881,0.026,-0.026,16.383,0.000959,-0.000959,2023-02-22,2017-07,2023-02-22,10.270744190136384,0.0
EPIC 211551160.01,EPIC 211551160,1,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,37.4059,0.0045,-0.0046,0.0,,,,,2.3200000000000003,0.19,-0.45,0.0,,,,,6.146792783989042,,,,406.16945548176113,,,,0.0,1450.0000000000036,0.0068,-0.0072,0.0,3.84,0.216,-0.264,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,3984.73103358312,,,,0.581,0.026,-0.083,0.0,,,,,,,,,,4.708415957777611,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h25m01.53s,126.2563741,+13d51m25.55s,13.857096,264.912,2.868,-2.809,14.394,0.103,-0.103,11.654,0.023,-0.023,14.0199,0.000489,-0.000489,2019-09-05,2019-09,2019-09-05,20.714285714285666,0.0
EPIC 211552050.01,EPIC 211552050,1,CANDIDATE,Yu et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,3.5449649999999977,,,0.0,,,,,1.9000000000000004,,,0.0,,,,,143.62524914664235,,,,824.8087152941138,,,,0.0,621.0000000000036,,,0.0,1.464,,,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,4860.0,120.0,-120.0,0.0,0.7009999999999998,0.007,-0.007,0.0,,,,,,,,,,4.602,0.024,-0.024,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h53m38.44s,133.4101774,+13d52m09.63s,13.8693418,215.371,1.29,-1.274,13.432,0.103,-0.103,10.979,0.02,-0.02,13.2075,0.000458,-0.000458,2019-02-26,2018-07,2019-02-26,51.48653400905289,0.0
EPIC 211563123.01,EPIC 211563123,1,FALSE POSITIVE,Yu et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,17.325857,,,0.0,,,,,1.8862876533816761,,,,,,,,1417.6012997506773,,,,717.2096935056085,,,,0.0,334820.0,,,0.0,8.5152,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6047.27,167.31,-121.44,0.0,3.05384,0.227685,-0.197239,0.0,1.12,0.164471,-0.141035,0.0,-0.383,0.03,-0.03,0.0,[M/H],3.51759,0.078865,-0.108725,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h44m30.96s,131.1290191,+14d01m35.40s,14.0265002,1221.61,59.63,-54.44,12.778,0.149,-0.149,11.294,0.022,-0.022,12.5727,0.000223,-0.000223,2019-02-26,2018-07,2019-02-26,55.256048139152426,0.0
EPIC 211569704.01,EPIC 211569704,1,CANDIDATE,Pope et al. 2016,1.0,0.0,Published Candidate,0.0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,34.023,,,0.0,,,,,1.8773974970566654,,,,,,,,426.1115167994018,,,,569.6681709452104,,,,0.0,308.0,,,0.0,3.0,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4534.56,21.12,-21.12,0.0,11.252999999999998,,,0.0,,,,,0.141,0.0185,-0.0185,0.0,[M/H],3.184095780684188,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h28m01.12s,127.0046688,+14d07m10.55s,14.1195964,1700.47,164.305,-164.305,12.285,0.069,-0.069,9.54,0.021,-0.021,11.9953,0.000179,-0.000179,2016-07-18,2016-10,2016-07-18,49.271146100967485,0.0
EPIC 211572480.01,EPIC 211572480,1,FALSE POSITIVE,del Ser et al. 2022,1.0,0.0,Published Confirmed,0.0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,6.2043000000000035,,,0.0,0.0661,,,0.0,1.8527000000000005,,,0.0,,,,,48.257306893225405,,,,421.0900491989897,,,,0.0,866.7878420598099,,,,2.533186045391517,,,,,,5721.855302208257,,,,1.4246047739281167,,,,,,,,,,,,,4.265457782027856,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m58.89s,124.7453571,+14d09m24.49s,14.156803,577.993,,,13.988,0.114,-0.114,12.146,0.021,-0.021,13.7468,0.000273,-0.000273,2022-11-07,2022-10,2022-11-07,40.02821252600603,0.0
EPIC 211572511.01,EPIC 211572511,1,CANDIDATE,Barros et al. 2016,1.0,0.0,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,10.39528014,,,0.0,,,,,2.23831009899252,,,,,,,,203.75601054553562,,,,756.8733702975516,,,,0.0,190.00000000000364,0.003,-0.003,0.0,4.442,0.809,-0.809,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5714.27,105.1,-107.56,0.0,0.8881,0.044194,-0.037339,0.0,1.019,0.136568,-0.116392,0.0,-0.009,0.013,-0.013,0.0,[M/H],4.54932,0.092356,-0.053133,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h26m05.17s,126.5215592,+14d09m25.90s,14.1571938,214.164,1.972,-1.936,11.86,0.057,-0.057,10.269,0.02,-0.02,11.7039,0.000426,-0.000426,2016-12-21,2016-10,2016-12-21,6.333333333333371,0.0
EPIC 211578235.01,EPIC 211578235,0,CANDIDATE,Petigura et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,11.003575420000004,,,0.0,,,,,1.9886868230137065,,,,,,,,2069.0420215305708,,,,983.0112469563007,,,,0.0,7800.0,1.721,-1.721,0.0,1.503,0.133,-0.133,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5506.87,53.21,-53.21,0.0,1.0551,,,0.0,0.97,,,0.0,0.059,0.051,-0.051,0.0,[M/H],4.37825,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h00m14.73s,135.061372,+14d14m15.13s,14.2375374,763.08,20.1575,-20.1575,14.636,0.092,-0.092,12.5,0.023,-0.023,14.3314,0.000696,-0.000696,2016-12-21,2016-10,2016-12-21,0.4532248692620442,0.0
EPIC 211578235.01,EPIC 211578235,1,CANDIDATE,Petigura et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,11.007537,0.000286,-0.000295,0.0,,,,,41.5,39.0,-26.4,0.0,,,,,227.75623522468624,,,,848.9852778396377,,,,0.0,12047.557519686186,,,,1.5408,0.0696,-0.0696,0.0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,5810.498874708397,,,,0.94,,,0.0,,,,,,,,,,4.311651552308406,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h00m14.73s,135.061372,+14d14m15.13s,14.2375374,763.08,20.1575,-20.1575,14.636,0.092,-0.092,12.5,0.023,-0.023,14.3314,0.000696,-0.000696,2017-12-14,2018-01,2017-12-14,106.83066793058777,0.0
EPIC 211579683.01,EPIC 211579683,1,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,9.010199999999994,0.001,-0.001,0.0,,,,,3.5999999999999996,1.4,-2.7,0.0,,,,,209.5546229021591,,,,748.3724833109582,,,,0.0,981.9999999999964,0.0051,-0.0051,0.0,4.872,0.624,-0.432,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,5179.74611333647,,,,0.738,0.073,-0.044,0.0,,,,,,,,,,4.576694581534928,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m51.48s,125.2144993,+14d15m31.13s,14.2586479,362.707,4.8315,-4.8315,14.307,0.149,-0.149,11.856,0.021,-0.021,13.9824,0.000307,-0.000307,2019-09-05,2019-09,2019-09-05,19.25490196078431,0.0
EPIC 211579683.01,EPIC 211579683,0,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,9.012588530000002,,,0.0,,,,,1.838279768784279,,,,,,,,32.02374427402901,,,,800.7532078282966,,,,0.0,810.0,0.008,-0.008,0.0,3.639,0.557,-0.557,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4764.64,82.17,-82.17,0.0,0.81741,,,0.0,0.767,,,0.0,0.081,0.079,-0.079,0.0,[M/H],4.49798,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m51.48s,125.2144993,+14d15m31.13s,14.2586479,362.707,4.8315,-4.8315,14.307,0.149,-0.149,11.856,0.021,-0.021,13.9824,0.000307,-0.000307,2016-12-21,2016-10,2016-12-21,10.125,0.0
EPIC 211586387.01,EPIC 211586387,0,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,35.383,,,0.0,,,,,1.7188376248285966,,,,,,,,41.23496078395448,,,,587.6169118339351,,,,0.0,944.9999999999964,,,0.0,3.09408,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4663.0,122.0,-122.0,0.0,0.667213,,,0.0,0.74,,,0.0,,,,,,4.65877,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m12.28s,136.8011502,+14d21m19.50s,14.3554169,323.193,3.167,-3.108,14.638,0.183,-0.183,12.043,0.022,-0.022,14.3084,0.000283,-0.000283,2016-07-18,2016-10,2016-07-18,25.478748105356715,0.0
EPIC 211586387.01,EPIC 211586387,1,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,35.3972,0.0058,-0.0057,0.0,,,,,2.5999999999999996,0.72,-2.36,0.0,,,,,5.475683380121666,,,,547.0837795757722,,,,0.0,1470.0,0.012,-0.012,0.0,4.68,0.6,-0.672,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,4081.255292030391,,,,0.531,0.018,-0.015,0.0,,,,,,,,,,4.704071638016142,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m12.28s,136.8011502,+14d21m19.50s,14.3554169,323.193,3.167,-3.108,14.638,0.183,-0.183,12.043,0.022,-0.022,14.3084,0.000283,-0.000283,2019-09-05,2019-09,2019-09-05,12.25,0.0
EPIC 211589784.01,EPIC 211589784,1,FALSE POSITIVE,Yu et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.3593860000000006,,,0.0,,,,,0.9936899261774403,,,,,,,,333.0967433505916,,,,907.3043060040549,,,,0.0,92013.0,,,0.0,1.8408,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5723.55,95.8,-110.78,0.0,1.28259,0.055044,-0.057026,0.0,1.02,0.13556,-0.120533,0.0,0.0412,0.0097,-0.0097,0.0,[M/H],4.23049,0.065156,-0.079021,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h08m22.71s,137.0946357,+14d24m02.12s,14.4005896,359.283,4.948,-4.818,12.095,0.092,-0.092,10.446,0.021,-0.021,12.0072,0.005249,-0.005249,2019-02-26,2018-07,2019-02-26,125.61040780636716,0.0
EPIC 211590050.01,EPIC 211590050,1,CANDIDATE,Castro-Gonz&aacute;lez et al. 2022,1.0,0.0,Published Candidate,0.0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,26.0,,,-1.0,0.187,,,-1.0,10.48,0.96,-0.95,0.0,,,,,511.64624270309776,,,,222.0,,,1.0,0.0,3651.0933654053733,,,,2.8706275712413656,,,,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,6414.0,310.0,-280.0,0.0,1.57,0.14,-0.12,0.0,1.29,0.1,-0.09,0.0,0.03,0.13,-0.16,0.0,[Fe/H],4.16,0.07,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h00m19.29s,135.0803585,+14d24m15.33s,14.4042594,866.259,18.615,-17.862,13.565,0.172,-0.172,11.958,0.02,-0.02,13.3081,0.00021,-0.00021,2022-04-18,2022-01,2022-04-18,60.52946854201633,0.0
EPIC 211600389.01,EPIC 211600389,1,FALSE POSITIVE,Yu et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.6307169999999971,,,0.0,,,,,1.2347171904802448,,,,,,,,1616.7021112581613,,,,932.9238268596414,,,,0.0,163414.0,,,0.0,1.9608,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6591.15,46.97,-46.97,0.0,1.57514,,,0.0,1.37,,,0.0,-0.6286,0.0455,-0.0455,0.0,[M/H],4.18015,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h55m32.63s,133.8859513,+14d32m41.12s,14.5447545,1495.88,86.24,-86.24,14.135,0.172,-0.172,12.885,0.024,-0.024,14.0604,0.006177,-0.006177,2019-02-26,2018-07,2019-02-26,44.81287587488487,0.0
EPIC 211600632.01,EPIC 211600632,1,FALSE POSITIVE,Yu et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.6307180000000017,,,0.0,,,,,1.1965584676130057,,,,,,,,2624.743360169201,,,,1885.6661280688377,,,,0.0,164031.99999999997,,,0.0,1.9608,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5269.220947448612,,,,0.833401462518216,,,,,,,,,,,,,4.567196182952699,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h55m32.90s,133.88708,+14d32m51.66s,14.547682,,,,,,,14.142,0.076,-0.076,19.2896,0.008025,-0.008025,2019-02-26,2018-07,2019-02-26,40.80776745255605,0.0
EPIC 211604981.01,EPIC 211604981,1,FALSE POSITIVE,Yu et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,12.427163000000004,,,0.0,,,,,1.7975910191881121,,,,,,,,748.773145295712,,,,814.1539224096621,,,,0.0,16631.0,,,0.0,5.3784,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6435.2,86.07,-118.98,0.0,2.39747,0.334941,-0.249039,0.0,1.3,0.251415,-0.14096,0.0,-0.2312,0.0131,-0.0131,0.0,[M/H],3.7925,0.142354,-0.116091,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h13m18.92s,138.3288505,+14d36m24.78s,14.6068847,1133.61,143.66,-115.65,12.759,0.069,-0.069,11.531,0.018,-0.018,12.6528,0.000193,-0.000193,2019-02-26,2018-07,2019-02-26,329.0350065164755,0.0
EPIC 211606790.01,EPIC 211606790,1,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,37.24703,0.00054,-0.00054,0.0,,,,,35.0,9.0,-11.8,0.0,,,,,542.2300563095843,,,,969.4301393861267,,,,0.0,7202.0,0.0043,-0.0043,0.0,4.9296,0.0888,-0.108,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,6198.633708165268,,,,1.696,0.079,-0.06,0.0,,,,,,,,,,4.118058505027406,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h08m34.66s,137.1444253,+14d37m50.82s,14.6307827,431.458,9.048,-8.69,12.175,0.103,-0.103,10.398,0.025,-0.025,12.0575,0.00017,-0.00017,2019-09-05,2019-09,2019-09-05,167.48837209302326,0.0
EPIC 211606790.01,EPIC 211606790,0,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,37.246869,0.000847,-0.000693,0.0,,,,,23.8036385,9.66092463,-5.64723747,0.0,,,,,888.52479491452,,,,1588.7177241801505,,,,0.0,3717.271041623655,,,,2.870384914588002,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5445.0,50.0,-50.0,0.0,1.475643,0.220893,-0.169263,0.0,,,,,0.07,0.08,-0.08,0.0,[Fe/H],4.05,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h08m34.66s,137.1444253,+14d37m50.82s,14.6307827,431.458,9.048,-8.69,12.175,0.103,-0.103,10.398,0.025,-0.025,12.0575,0.00017,-0.00017,2018-02-15,2018-03,2018-02-15,66.09129786988086,0.0
EPIC 211607670.01,EPIC 211607670,1,FALSE POSITIVE,Yu et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.3488510000000034,,,0.0,,,,,0.9955805362069894,,,,,,,,161.8683366367206,,,,961.037965491354,,,,0.0,217820.0,,,0.0,3.8016,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6311.4,97.65,-108.88,0.0,1.38773,0.08574,-0.071788,0.0,1.24,0.193453,-0.158349,0.0,-0.2147,0.029,-0.029,0.0,[M/H],4.24688,0.072399,-0.096597,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h56m06.82s,134.0284308,+14d38m34.53s,14.6429247,657.88,25.625,-23.806,12.804,0.114,-0.114,11.481,0.021,-0.021,12.7802,0.000352,-0.000352,2019-02-26,2018-07,2019-02-26,43.70567221358681,0.0
EPIC 211607804.01,EPIC 211607804,1,FALSE POSITIVE,Yu et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.4902190000000033,,,0.0,,,,,0.9296489520668665,,,,,,,,607.9504580544279,,,,865.2967634759722,,,,0.0,733825.0,,,0.0,3.924,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7175.46,151.01,-128.76,0.0,1.72824,0.084647,-0.120498,0.0,1.6,0.344566,-0.194356,0.0,-0.397,0.027,-0.027,0.0,[M/H],4.16698,0.107564,-0.078304,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h09m35.84s,137.3993323,+14d38m41.14s,14.6447599,1212.71,53.94,-49.62,13.127,0.114,-0.114,12.335,0.022,-0.022,13.0426,0.003358,-0.003358,2019-02-26,2018-07,2019-02-26,39.4449242616987,0.0
EPIC 211611139.01,EPIC 211611139,1,CANDIDATE,Yu et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.8822130000000001,,,0.0,,,,,0.9790195554567935,,,,,,,,1494.12077489269,,,,913.6388621259352,,,,0.0,5678.0,,,0.0,0.9647999999999999,,,0.0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6590.0,380.0,-380.0,0.0,1.568,0.14,-0.14,0.0,,,,,,,,,,4.178,0.081,-0.081,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h56m32.39s,134.1349445,+14d41m24.16s,14.6900442,594.041,18.356,-17.306,12.607,0.16,-0.16,11.163,0.026,-0.026,12.5013,0.000237,-0.000237,2019-02-26,2018-07,2019-02-26,35.63349618346223,0.0
