,kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,phys_smass,phys_sma,Target
4658,9844088,CONFIRMED,3.750832927,1.9457,2397.9,212.5,4.61,1129.0,383.77,5776.0,4.512,0.95,1.069994977582968,0.04832144076855251,1.0
4659,6428700,CONFIRMED,8.20396958,2.9667,1024.4,54.4,3.01,742.0,71.5,5015.0,4.499,0.826,0.7850451289522373,0.07343589359687336,1.0
4660,6879171,CONFIRMED,6.96352699,3.192,68.1,17.4,1.4,1298.0,669.78,6040.0,3.978,1.686,0.9854842077650494,0.07101720029177357,1.0
4661,8962094,CONFIRMED,30.86436512,2.9557,551.3,51.8,2.23,527.0,18.22,5677.0,4.563,0.828,0.9141031429202515,0.1868805547468779,1.0
4662,6034945,CONFIRMED,9.11500269,4.558,268.3,21.7,1.78,906.0,159.34,5962.0,4.431,1.028,1.0397304375817733,0.0865111865531727,1.0
4663,5080346,FALSE POSITIVE,2.31169425,8.689,38.4,16.0,1.76,3178.0,24113.62,9451.0,3.97,2.679,2.442755252577843,0.046079496927577096,0.0
4664,6026438,CONFIRMED,24.2101973,4.046,458.0,14.1,1.5,451.0,9.8,4650.0,4.589,0.706,0.7055762124111703,0.14580564708833232,1.0
4665,4249725,CONFIRMED,12.7945474,3.4197,816.7,54.1,1.6,455.0,10.1,4090.0,4.696,0.571,0.5904821111877778,0.08981447769806163,1.0
4666,9119568,FALSE POSITIVE,5.54867998,4.665,68.9,15.4,0.68,882.0,143.26,5258.0,4.514,0.835,0.8304385081054344,0.05765315699034733,0.0
4667,5120225,FALSE POSITIVE,1.041619932,8.1218,1840.5,374.1,30.94,1858.0,2828.16,5838.0,4.374,0.991,0.8473870789792467,0.01902951044081116,0.0
4668,9946525,CONFIRMED,1.729367077,1.7442,484.4,44.7,1.82,1284.0,643.54,5227.0,4.535,0.838,0.8778545528016463,0.026997681015731734,1.0
4669,5219234,CONFIRMED,5.48711441,2.93,1328.6,51.9,3.24,836.0,115.29,5103.0,4.562,0.787,0.823918004529998,0.05707573200749713,1.0
4670,8037145,CONFIRMED,51.1658019,4.637,259.2,12.2,1.51,398.0,5.96,4963.0,4.501,0.826,0.7886687326265577,0.24919857029664627,1.0
4671,11810124,CONFIRMED,11.6044881,3.409,267.6,14.5,1.88,841.0,118.5,5533.0,4.275,1.166,0.9339672106006937,0.09805175018991016,1.0
4672,8950568,CONFIRMED,17.9134215,4.364,197.8,11.4,1.39,626.0,36.38,5435.0,4.495,0.873,0.8688864328069521,0.12785003478666745,1.0
4673,8620402,CONFIRMED,14.1959621,3.605,196.2,14.1,1.66,818.0,105.7,6214.0,4.442,1.076,1.1683126289459527,0.12084361998091313,1.0
4674,2853828,FALSE POSITIVE,1.077467951,2.1125,75.7,47.4,31.06,2339.0,7064.38,6329.0,4.137,1.508,1.1369391242854077,0.021467235791439318,0.0
4675,6716545,CONFIRMED,13.9093544,6.765,86.8,15.6,1.33,928.0,175.14,6052.0,4.183,1.424,1.1270793872301001,0.11779231744382476,1.0
4676,3852655,CONFIRMED,11.62904159,2.97,88.0,13.7,1.31,854.0,125.89,5721.0,4.307,1.131,0.9459316100065306,0.09860751414648632,1.0
4677,6152974,CONFIRMED,20.172024672,3.1488,5368.1,226.8,6.24,564.0,24.0,5064.0,4.474,0.864,0.8108901285947998,0.13523252183245352,1.0
4678,12068975,CONFIRMED,10.34973276,4.4859,119.0,44.5,1.44,930.0,177.25,6003.0,4.303,1.109,0.9011511077251112,0.08977307739263518,1.0
4679,5792202,FALSE POSITIVE,499.47338,12.248,1662.0,15.7,3.71,191.0,0.31,5251.0,4.581,0.817,0.9276382366115216,1.2015133311303885,0.0
4680,11401755,CONFIRMED,13.84984567,7.2783,84.6,35.2,1.45,977.0,214.98,5919.0,4.042,1.585,1.0092367623506087,0.11321095619621231,1.0
4681,5598216,FALSE POSITIVE,373.8716,16.78,382.7,10.3,2.19,279.0,1.44,5846.0,4.258,1.116,0.8227405786175213,0.9516927749189126,0.0
4682,4860678,CONFIRMED,9.97716876,5.908,252.9,21.8,2.53,1028.0,263.89,5557.0,4.037,1.616,1.0370918980014037,0.09180607941675537,1.0
4683,11858541,FALSE POSITIVE,5.674353343,4.17722,36484.5,1098.3,51.63,1053.0,290.75,5594.0,4.303,1.071,0.8404530745300718,0.05875473736158135,0.0
4684,11508644,CONFIRMED,14.2563272,4.796,206.1,14.3,1.73,797.0,95.22,6140.0,4.455,1.027,1.0966686174993643,0.11865636965878777,1.0
4685,5385410,FALSE POSITIVE,12.4250319,1.4446,29.5,2.7,0.89,1030.0,266.45,6290.0,4.133,1.506,1.1235294801927047,0.1091408456070621,0.0
4686,8367298,FALSE POSITIVE,5.1348689,48.69,115.8,36.1,16.17,1040.0,276.25,5515.0,4.357,1.001,0.8313859551170549,0.05477065690201262,0.0
4687,5965819,CONFIRMED,3.54553077,4.143,119.2,18.1,1.62,1448.0,1039.47,5794.0,4.118,1.496,1.0710203324741683,0.04655656102689347,1.0
4688,7800285,FALSE POSITIVE,0.533000886,1.54684,4398.5,327.4,40.94,2429.0,8170.3,5934.0,4.331,1.064,0.8847443227135003,0.012350523434423619,0.0
4689,10227020,CONFIRMED,7.38443269,5.7351,349.8,23.7,2.42,1042.0,278.67,5814.0,4.269,1.248,1.055270261001528,0.07555446577638525,1.0
4690,11709124,CONFIRMED,9.91937693,4.326,186.7,18.8,1.32,838.0,116.43,5688.0,4.415,0.971,0.894073017568022,0.08703783379319936,1.0
4691,8456679,CONFIRMED,1.73513619,2.2741,952.6,473.2,3.27,1554.0,1372.87,5751.0,4.391,1.071,1.0292324497916416,0.028531264331483612,1.0
4692,6948054,CONFIRMED,3.219814777,2.0642,488.2,30.5,1.69,998.0,234.93,5103.0,4.562,0.787,0.823918004529998,0.04000455150267781,1.0
4693,10425070,FALSE POSITIVE,363.97165,5.702,1966.0,8.5,40.48,231.0,0.68,5648.0,4.559,0.841,0.9343864248090495,0.9753220144064103,0.0
4694,4636578,CONFIRMED,11.1895709,5.3,143.3,19.9,1.81,1037.0,273.37,6188.0,4.152,1.465,1.1107332633634563,0.10139262407164061,1.0
4695,3745690,CONFIRMED,13.54057461,4.4673,461.0,53.3,2.17,779.0,87.1,5767.0,4.389,1.014,0.9183546695438357,0.10806598702782083,1.0
4696,7109851,FALSE POSITIVE,1.086486129,0.8383,66.0,20.2,1.69,2539.0,9816.28,5911.0,3.861,2.0,1.059240359223268,0.021083454902322604,0.0
4697,8644365,CONFIRMED,19.9158863,6.191,143.2,28.3,1.41,728.0,66.31,6047.0,4.387,1.092,1.0601804838481939,0.14661796110898612,1.0
4698,10514770,FALSE POSITIVE,1.872421727,1.5261,3018.9,179.0,5.65,1298.0,672.92,5337.0,4.486,0.825,0.7600504591232062,0.02713172491074316,0.0
4699,6029239,CONFIRMED,8.512037736,2.1861,597.8,102.2,2.14,839.0,117.11,5767.0,4.538,0.881,0.9769815120673432,0.08095530076107993,1.0
4700,5511081,CONFIRMED,24.3110031,8.7682,184.4,48.9,2.3,831.0,112.64,5951.0,4.017,1.693,1.087047307835837,0.16886729602687303,1.0
4701,3847708,FALSE POSITIVE,3.741231778,2.469,419.0,66.6,1.55,951.0,193.55,5206.0,4.598,0.767,0.8502081357858432,0.044679912144635896,0.0
4702,8415745,FALSE POSITIVE,31.82814583,2.917,4456.8,78.7,35.8,564.0,23.97,5908.0,4.507,0.92,0.9919965991762727,0.19602212933849358,0.0
4703,7116859,FALSE POSITIVE,0.5667638,1.73,64.5,2.4,0.75,2178.0,5335.09,5766.0,4.433,0.94,0.8733538433731095,0.012811273304990491,0.0
4704,8644365,CONFIRMED,19.9158863,6.191,143.2,28.3,1.41,728.0,66.31,6047.0,4.387,1.092,1.0601804838481939,0.14661796110898612,1.0
4705,6603043,FALSE POSITIVE,110.32167272,13.3624,7296.6,2217.1,18.6,761.0,79.11,9244.0,4.159,2.025,2.1566744022893483,0.5816069245487019,0.0
4706,4079535,FALSE POSITIVE,17.72724392,4.1073,16878.0,109.7,14.77,741.0,71.06,6181.0,4.464,1.006,1.0743121564084364,0.13626943614876832,0.0
4707,7366258,CONFIRMED,26.44439337,3.9783,1843.5,88.0,3.91,562.0,23.54,5427.0,4.463,0.929,0.9140415888829102,0.16857967283895403,1.0
4708,4372410,FALSE POSITIVE,0.550537628,1.216,72.0,4.9,1.93,4181.0,71798.87,8098.0,4.013,2.199,1.8171257693110583,0.016041580288220607,0.0
4709,10686876,FALSE POSITIVE,2.618414643,4.99923,200864.0,3260.0,109.33,2582.0,10502.8,8143.0,3.96,2.361,1.8540716049402828,0.04567325148475139,0.0
4710,10263598,FALSE POSITIVE,145.750554,13.999,385.6,17.0,15.34,748.0,74.07,5096.0,3.007,8.038,2.3945865140999576,0.7251220898096624,0.0
4711,9458343,CONFIRMED,11.89520436,3.433,184.3,22.3,1.33,787.0,90.77,5649.0,4.411,0.992,0.924608481423632,0.09934851455409496,1.0
4712,7503885,CONFIRMED,91.078624,10.304,738.6,20.8,3.26,415.0,7.02,5915.0,4.437,1.008,1.01357430626425,0.3979455507019275,1.0
4713,2989404,CONFIRMED,1.6783263,2.5123,146.3,76.1,1.57,1659.0,1797.15,6015.0,4.37,1.081,0.9990469919001363,0.027629544224805472,1.0
4714,10031808,FALSE POSITIVE,8.589644815,9.49469,269518.0,5324.6,140.07,1412.0,940.15,6331.0,3.813,2.194,1.1413209128204422,0.08577884829793248,0.0
4715,6685609,CONFIRMED,3.07155284,4.0935,86.0,27.2,1.65,1556.0,1389.97,5918.0,4.127,1.555,1.1813955082771792,0.04371507699370901,1.0
4716,6425957,CONFIRMED,20.30652862,2.8014,715.4,60.8,1.58,389.0,5.4,4121.0,4.709,0.553,0.5706696699442855,0.12082205107338105,1.0
4717,9021047,FALSE POSITIVE,31.97280045,4.9,2236.4,44.8,5.88,626.0,36.33,6340.0,4.457,1.01,1.065558446862157,0.201360226972423,0.0
4718,5823557,FALSE POSITIVE,2.4044122,4.575,42.7,10.8,0.85,1662.0,1805.11,6398.0,4.276,1.249,1.074136328941236,0.03597105970691705,0.0
4719,6032318,FALSE POSITIVE,235.20613,6.989,642.0,6.8,1.71,230.0,0.66,5205.0,4.648,0.679,0.747608236048981,0.6767858423459133,0.0
4720,9108058,FALSE POSITIVE,2.17491508,8.4418,635412.0,1572.0,193.73,2009.0,3847.36,6792.0,4.143,1.636,1.3567540519061931,0.03636827709559634,0.0
4721,5177104,CONFIRMED,3.02168007,2.8264,171.9,32.9,1.31,1332.0,744.35,6201.0,4.472,0.989,1.0576138068850067,0.0416743504284051,1.0
4722,10653179,CONFIRMED,47.1607932,4.003,723.2,13.6,2.58,503.0,15.07,5936.0,4.501,0.965,1.076438333665798,0.26180499865063,1.0
4723,6960913,CONFIRMED,59.8780258,4.8027,1419.1,51.8,2.19,273.0,1.31,4016.0,4.658,0.599,0.595371680850233,0.25198142160031883,1.0
4724,3852476,FALSE POSITIVE,111.741576,3.83,238.8,9.9,6.88,676.0,49.4,5267.0,3.338,4.525,1.6261915335814998,0.5339016242071835,0.0
4725,5351250,CONFIRMED,3.42806306,2.417,178.4,16.6,1.21,1131.0,386.14,5559.0,4.47,0.914,0.8991391750179553,0.04294398312151669,1.0
4726,9002278,CONFIRMED,12.4418003,3.572,78.4,11.4,0.57,576.0,26.03,4926.0,4.653,0.662,0.718870244197762,0.09413110032226636,1.0
4727,4636578,CONFIRMED,17.84850835,5.8919,391.2,43.5,3.29,888.0,146.82,6188.0,4.152,1.465,1.1107332633634563,0.13841995139956922,1.0
4728,7021681,FALSE POSITIVE,7.7333361,2.807,126.9,9.3,0.57,479.0,12.41,3780.0,4.746,0.511,0.5306110975473722,0.06195801782233148,0.0
4729,10471005,FALSE POSITIVE,0.93374635,3.074,34.3,7.3,0.63,1895.0,3029.67,5593.0,4.349,1.094,0.9749204327324636,0.01853829622784835,0.0
4730,9728465,FALSE POSITIVE,7.35390869,2.061,92.9,11.1,2.29,1483.0,1141.53,6385.0,3.868,2.327,1.4572272877682382,0.08390388473916251,0.0
4731,5688683,CONFIRMED,2.790643481,0.6871,202.0,20.2,0.99,816.0,104.74,4353.0,4.681,0.603,0.636164093416676,0.0333621044213787,1.0
4732,8742270,FALSE POSITIVE,397.3958488,6.1014,29825.0,395.7,64.56,280.0,1.45,5544.0,4.146,1.362,0.9468664829861473,1.0387378269184995,0.0
4733,4073089,FALSE POSITIVE,58.873429,17.487,226471.0,106.8,76.18,679.0,50.35,7078.0,4.192,1.568,1.3951684455592674,0.33093999141819647,0.0
4734,5391407,FALSE POSITIVE,0.638697833,5.1609,141454.0,206.3,162.15,2464.0,8720.57,6424.0,4.388,1.18,1.240790738621347,0.015596385388181751,0.0
4735,11818872,CONFIRMED,12.7372371,3.358,100.8,12.9,0.87,697.0,55.82,5420.0,4.502,0.868,0.8729190652673162,0.10200832827277583,1.0
4736,9220612,FALSE POSITIVE,0.979161676,2.942,160.2,20.2,1.03,1548.0,1357.43,5390.0,4.591,0.78,0.8652143901632476,0.018388162424583018,0.0
4737,7837526,FALSE POSITIVE,28.297207229,3.94247,23193.1,2360.6,54.15,713.0,60.99,6327.0,4.277,1.151,0.9142925391850479,0.17638091479548257,0.0
4738,12120307,CONFIRMED,12.13070414,3.843,211.2,15.3,1.61,901.0,155.85,6398.0,4.411,1.101,1.1389618213756503,0.10789994200043639,1.0
4739,3953173,FALSE POSITIVE,2.41795911,2.727,100.5,10.1,0.53,878.0,140.54,4623.0,4.719,0.534,0.544524020714562,0.028789390087751502,0.0
4740,6792124,FALSE POSITIVE,0.52880817,2.2865,57.7,38.8,1.84,3558.0,37880.12,6224.0,3.815,2.368,1.3356661652988706,0.014093717465938179,0.0
4741,6211812,CONFIRMED,2.524017517,1.1968,303.0,19.8,1.5,1203.0,495.14,5420.0,4.487,0.871,0.8491234573762793,0.034354160308393625,1.0
4742,9643874,CONFIRMED,8.027681123,3.0942,8725.4,461.5,8.43,824.0,109.35,5569.0,4.546,0.887,1.008745866761129,0.0786891426220661,1.0
4743,12600735,CONFIRMED,21.30020491,4.0852,659.8,58.1,2.99,725.0,65.37,6008.0,4.35,1.168,1.1138333420617366,0.15587988411312198,1.0
4744,8559644,CONFIRMED,224.7789355,11.1899,3487.5,235.7,7.67,333.0,2.92,5873.0,4.293,1.235,1.0921151802549278,0.7450533468825825,1.0
4745,7622486,FALSE POSITIVE,2.27999662,5.7777,12831.0,366.8,20.74,2000.0,3775.07,6594.0,4.051,1.691,1.1727940224912297,0.0357512198966275,0.0
4746,6057684,FALSE POSITIVE,0.54028956,3.619,293.5,58.4,21.45,2279.0,6356.72,5997.0,4.483,0.993,1.093535850640463,0.013374869121311028,0.0
4747,6462874,FALSE POSITIVE,10.42360821,5.404,878.3,18.7,1.67,515.0,16.64,4260.0,4.663,0.58,0.5646645401287833,0.07718561579391578,0.0
4748,5005121,CONFIRMED,76.421501,7.218,578.4,23.9,2.81,455.0,10.11,5561.0,4.263,1.19,0.9462991530141058,0.34600364560444574,1.0
4749,6436505,FALSE POSITIVE,24.7222403,4.53,290.1,9.3,1.31,536.0,19.53,5481.0,4.592,0.778,0.8627673916850012,0.15810682046716137,0.0
4750,6543893,CONFIRMED,10.29674097,2.7292,1011.8,31.3,5.75,1129.0,384.86,6068.0,4.04,1.797,1.2913105011905142,0.10086432067874039,1.0
4751,8509346,FALSE POSITIVE,6.099032889,4.82208,55374.3,2884.0,36.68,1183.0,462.81,6356.0,4.297,1.141,0.940818432328648,0.06401327860342877,0.0
4752,7938496,CONFIRMED,13.81020318,3.048,1309.7,46.2,4.56,833.0,113.75,5942.0,4.327,1.142,1.009872942721313,0.11301856084937757,1.0
4753,3336476,FALSE POSITIVE,1.89132292,5.607,16.0,14.8,0.9,2799.0,14532.55,8482.0,4.089,2.106,1.9854148335819977,0.03761736401987495,0.0
4754,10973583,FALSE POSITIVE,6.256352128,2.3512,3289.3,120.4,30.76,918.0,167.92,5772.0,4.549,0.836,0.9022919515359563,0.06420822031773057,0.0
4755,5219234,CONFIRMED,3.20539622,2.143,453.6,20.6,1.7,1000.0,236.11,5103.0,4.562,0.787,0.823918004529998,0.03988503339312766,1.0
4756,11974540,CONFIRMED,24.669192732,7.03515,7382.3,603.0,77.76,1485.0,1150.61,5313.0,2.936,9.327,2.737905676031972,0.23200834242654886,1.0
4757,11773022,CONFIRMED,130.17802962,8.4534,11570.9,365.2,10.44,367.0,4.31,6046.0,4.486,0.972,1.0550354644220523,0.5117308866633993,1.0
4758,8749844,FALSE POSITIVE,361.51099,4.868,235.9,9.3,6.85,733.0,68.36,9492.0,3.619,4.298,2.801994967254837,1.4001168058055342,0.0
4759,9957627,CONFIRMED,39.7529915,4.9641,549.3,40.9,2.37,568.0,24.54,6072.0,4.411,1.01,0.9584672459314099,0.22475004353854955,1.0
4760,5980061,FALSE POSITIVE,0.630539713,1.7407,239.6,27.7,21.07,1936.0,3333.18,5458.0,4.482,0.894,0.884320242197882,0.013812500300722359,0.0
4761,3446746,CONFIRMED,13.14496741,3.6399,300.8,44.1,1.59,698.0,56.15,5411.0,4.477,0.888,0.862502693791897,0.10375777365245906,1.0
4762,10083623,FALSE POSITIVE,1.278555003,1.4247,1478.0,93.8,5.19,1515.0,1241.92,5636.0,4.557,0.827,0.8993848086359356,0.022253019157044134,0.0
4763,7755636,CONFIRMED,16.00496657,6.5047,377.5,49.8,3.71,1040.0,276.53,6384.0,4.029,1.904,1.4134108364914466,0.13948263240461375,1.0
4764,6021275,CONFIRMED,18.01019956,3.516,177.7,43.4,1.93,758.0,77.99,5931.0,4.322,1.101,0.9279170752109218,0.1311523935000992,1.0
4765,4828341,FALSE POSITIVE,36.12895451,2.2348,3758.6,66.3,53.72,546.0,21.05,5921.0,4.484,0.912,0.92453680611837,0.2083559049524335,0.0
4766,3867615,CONFIRMED,20.0983676,5.207,157.8,20.9,1.58,775.0,85.34,6053.0,4.279,1.26,1.1007168602138249,0.14936879531620534,1.0
4767,9950612,CONFIRMED,4.159816554,1.6261,160.3,35.6,0.86,759.0,78.4,4499.0,4.635,0.639,0.6425933767043,0.043680642333230435,1.0
4768,9839030,FALSE POSITIVE,27.285315,7.47,396.5,9.6,2.19,678.0,49.97,6304.0,4.407,1.094,1.1142154407138016,0.18388085766823378,0.0
4769,8073806,CONFIRMED,11.96407399,4.526,784.2,22.9,3.21,808.0,100.96,5903.0,4.437,0.961,0.921258067302322,0.09961100229550893,1.0
4770,7386827,CONFIRMED,10.4188915,3.0069,670.0,42.1,3.17,855.0,126.48,5692.0,4.36,1.064,0.9458402350614132,0.09163915734369041,1.0
4771,4568298,FALSE POSITIVE,0.562555067,1.7402,198.3,21.7,1.21,2046.0,4128.4,5793.0,4.561,0.832,0.9187157910542747,0.01296476262292352,0.0
4772,9730163,CONFIRMED,2.984157711,1.2637,2598.0,24.3,0.92,401.0,6.12,3157.0,5.112,0.18,0.1529253695981948,0.02169211222479176,1.0
4773,2309719,FALSE POSITIVE,54.35635067,6.4345,10510.4,628.1,38.81,566.0,24.18,6161.0,4.281,1.255,1.0970387804943886,0.2896243040183483,0.0
4774,9787239,CONFIRMED,2.896005211,1.6776,614.1,28.6,1.23,652.0,42.53,3731.0,4.75,0.498,0.5086197430155324,0.03173886893736303,1.0
4775,9825174,CONFIRMED,0.740926358,1.0163,195.5,20.0,1.22,1873.0,2909.21,5618.0,4.494,0.874,0.8688751847442172,0.015290791850911156,1.0
4776,8805348,CONFIRMED,29.90721859,4.8475,588.0,79.8,2.16,564.0,23.92,5739.0,4.476,0.896,0.8760936810094591,0.1804242939832949,1.0
4777,11874338,FALSE POSITIVE,15.9750417,3.549,643.5,37.5,90.37,1143.0,403.2,5220.0,3.52,3.456,1.4423876532772606,0.14025428794016706,0.0
4778,3348082,CONFIRMED,33.1981761,4.709,336.7,11.8,3.21,678.0,49.9,5570.0,4.066,1.548,1.0173641767999728,0.20331173440329667,1.0
4779,7118364,CONFIRMED,4.347288783,2.1024,451.6,39.7,2.36,1174.0,449.79,5754.0,4.345,1.122,1.0160620773677784,0.0524058645231515,1.0
4780,10383696,FALSE POSITIVE,8.487871809,4.19829,118814.0,483.9,46.24,798.0,96.0,5553.0,4.558,0.855,0.9635333653348626,0.08042954450592688,0.0
4781,5371776,CONFIRMED,1.499144441,1.4259,258.9,22.2,1.09,1137.0,395.06,4723.0,4.628,0.691,0.7394190296119963,0.023180351053700084,1.0
4782,6196457,CONFIRMED,26.723169,8.501,195.0,67.5,2.31,781.0,88.1,5862.0,4.05,1.67,1.1412149988069447,0.18279961541023473,1.0
4783,8949925,FALSE POSITIVE,42.0292298,8.499,373.7,14.5,2.33,578.0,26.46,5850.0,4.297,1.217,1.070325038247893,0.24199162241749617,0.0
4784,6528464,CONFIRMED,12.58229808,6.375,118.7,62.1,1.53,917.0,167.41,5587.0,4.091,1.423,0.9106349800382776,0.10261611566271103,1.0
4785,6974867,FALSE POSITIVE,0.887691177,1.644,37.3,20.8,1.53,2709.0,12704.16,5500.0,3.775,2.491,1.34797545304047,0.019967762940319884,0.0
4786,10538176,CONFIRMED,12.69905011,2.9899,797.4,30.4,2.62,686.0,52.55,5291.0,4.489,0.882,0.8747253219317195,0.10187451155217941,1.0
4787,6675056,FALSE POSITIVE,10.44331991,2.743,1159.8,51.7,2.66,667.0,46.94,4947.0,4.516,0.802,0.7696322632022017,0.08568687247574353,0.0
4788,11560397,FALSE POSITIVE,0.527673051,1.631,28.3,13.5,1.43,4056.0,63629.23,6762.0,3.738,2.637,1.387250174698126,0.014252433428187581,0.0
4789,10677186,FALSE POSITIVE,100.40132734,9.7436,53781.9,1331.0,26.0,420.0,7.37,5903.0,4.353,1.1,0.9947636310411331,0.4220142194917675,0.0
4790,2989404,CONFIRMED,3.553831111,3.1029,191.8,77.4,1.62,1292.0,658.37,6015.0,4.37,1.081,0.9990469919001363,0.04556037717117353,1.0
4791,9950612,CONFIRMED,9.034190783,1.5501,577.6,82.1,1.8,586.0,27.87,4499.0,4.635,0.639,0.6425933767043,0.07325417844221262,1.0
4792,4386607,FALSE POSITIVE,5.99321872,3.92,203.2,9.5,1.23,952.0,194.41,5853.0,4.544,0.868,0.9615546644400963,0.06373219747883341,0.0
4793,10089911,FALSE POSITIVE,11.6089351,2.957,199.6,8.7,46.44,1496.0,1184.51,6303.0,3.595,3.53,1.7884793881716172,0.12179151997541836,0.0
4794,8644288,CONFIRMED,14.85890852,3.5252,3269.0,456.8,5.94,720.0,63.52,5356.0,4.338,1.055,0.8839739112552355,0.11351813231600155,1.0
4795,8280511,CONFIRMED,10.43547031,3.4167,210.2,36.7,1.22,759.0,78.35,5528.0,4.499,0.853,0.8372064988828689,0.08808048488485945,1.0
4796,12351927,FALSE POSITIVE,10.116144515,2.70314,58143.5,1144.8,17.21,549.0,21.56,4717.0,4.737,0.519,0.5361289318621305,0.07436362975765735,0.0
4797,8282651,CONFIRMED,2.361724472,1.2167,587.0,34.6,1.53,922.0,170.59,4478.0,4.615,0.651,0.6369370406501933,0.02986155851059046,1.0
4798,3232859,FALSE POSITIVE,8.387210055,1.6477,4952.0,180.6,72.52,1211.0,509.55,6089.0,4.044,1.795,1.3003594987648672,0.08817801268633876,0.0
4799,9528430,FALSE POSITIVE,90.08255562,19.7301,43252.2,3571.6,49.2,666.0,46.58,6523.0,3.835,2.343,1.3692385117707628,0.43669777871030174,0.0
4800,7102227,CONFIRMED,36.7704935,4.42,1346.6,40.8,2.83,437.0,8.6,5142.0,4.602,0.755,0.8314352474987333,0.20348696684450346,1.0
4801,11599038,CONFIRMED,7.01733571,3.567,255.5,15.5,1.61,984.0,221.46,6052.0,4.456,0.967,0.9745126404767943,0.07111668045131665,1.0
4802,6356207,CONFIRMED,3.76417012,2.0111,558.4,27.2,1.7,908.0,160.99,5063.0,4.617,0.728,0.8001976787373414,0.0439648983082421,1.0
4803,9777757,FALSE POSITIVE,1.33254212,3.848,37.4,10.6,1.45,2694.0,12477.61,6613.0,3.87,2.237,1.3529024921480495,0.026210196554568584,0.0
4804,9850957,FALSE POSITIVE,8.48031302,5.988,107.0,20.2,2.74,1510.0,1229.56,6541.0,3.778,2.43,1.2916566249019104,0.08863075098152688,0.0
4805,12254688,FALSE POSITIVE,62.6825769,2.327,398.9,17.8,39.8,916.0,166.36,7058.0,3.648,3.101,1.5593300958271505,0.3581003375449117,0.0
4806,6948054,CONFIRMED,7.49018305,2.7297,1123.6,53.0,2.56,753.0,76.06,5103.0,4.562,0.787,0.823918004529998,0.07023449012566407,1.0
4807,6929841,CONFIRMED,3.51575492,1.381,237.4,15.2,1.35,1033.0,269.57,5094.0,4.45,0.901,0.8344188577970721,0.042599180805183955,1.0
4808,8956206,CONFIRMED,6.17998508,2.1094,750.5,29.0,2.12,814.0,104.06,5149.0,4.551,0.791,0.8114980780582545,0.06147260227557123,1.0
4809,6871071,CONFIRMED,5.02818253,3.526,181.3,26.1,2.03,1272.0,620.0,5640.0,4.087,1.515,1.02272717141422,0.05787017156225889,1.0
4810,8589731,FALSE POSITIVE,4.469731089,5.257,3159.6,286.7,84.63,1614.0,1604.34,5758.0,3.808,2.318,1.2593933386543228,0.05734587841876014,0.0
4811,4833421,CONFIRMED,21.58752788,4.4968,336.8,34.0,2.18,747.0,73.42,6038.0,4.284,1.191,0.994851024587361,0.1514660989145106,1.0
4812,5531576,CONFIRMED,7.953547,2.6312,875.4,38.4,2.25,696.0,55.37,4768.0,4.536,0.779,0.7603428107688317,0.07117123977060472,1.0
4813,10059645,CONFIRMED,6.49441464,2.344,357.3,17.7,1.75,732.0,68.05,4769.0,4.557,0.742,0.7240062898076192,0.061169500898303,1.0
4814,10788461,CONFIRMED,5.3235335,2.714,342.4,14.6,2.69,1167.0,438.71,5678.0,4.215,1.303,1.0158354395147895,0.05997937410305602,1.0
4815,9512687,CONFIRMED,11.51517167,2.006,1357.4,53.2,2.9,657.0,43.96,5177.0,4.59,0.798,0.903525286182732,0.0964764238735213,1.0
4816,11553706,FALSE POSITIVE,3.719809197,3.5317,2958.2,373.9,87.21,1873.0,2912.21,6284.0,3.813,2.348,1.3071659115383945,0.05137101685888772,0.0
4817,11656246,CONFIRMED,18.11473813,5.2706,241.5,51.3,2.49,830.0,112.43,6109.0,4.247,1.36,1.1912758709626465,0.1430934112714758,1.0
4818,3958301,FALSE POSITIVE,387.56519,13.28,1083.0,11.8,4.02,271.0,1.28,6289.0,4.454,1.02,1.0792818460457874,1.0670930253773714,0.0
4819,9353182,FALSE POSITIVE,10.476258265,7.77203,120206.0,8251.5,54.13,1077.0,318.44,6109.0,4.097,1.536,1.075763884269956,0.09600722849009095,0.0
4820,6041734,CONFIRMED,24.3398202,3.891,777.3,27.8,5.09,737.0,69.79,5596.0,4.105,1.466,0.9981653025892832,0.1642630498883207,1.0
4821,10978763,CONFIRMED,6.98800953,3.103,193.2,17.1,1.39,914.0,164.86,5353.0,4.358,1.023,0.8703336918752484,0.06829544507924673,1.0
4822,7584650,CONFIRMED,44.9977604,9.686,170.2,21.4,1.59,508.0,15.74,5871.0,4.493,0.983,1.0965831398668562,0.25531045677002284,1.0
4823,11968463,CONFIRMED,56.4148314,8.075,480.1,16.4,2.9,535.0,19.37,6325.0,4.409,1.112,1.1564959149939114,0.3021605154395085,1.0
4824,8150320,CONFIRMED,10.19849255,2.4283,634.1,21.4,1.75,559.0,23.11,4500.0,4.656,0.646,0.6892861696601578,0.0812988979934615,1.0
